payload,year_2023,year_2024,month_3,month_5,month_6,month_7,month_8,month_9,month_10,month_11,day_2,day_3,day_4,day_5,day_6,day_10,day_11,day_13,day_15,day_16,day_17,day_20,day_21,day_22,day_23,day_24,day_25,day_26,day_27,day_28,day_30,day_31,shift_B,crew_E2,crew_E3,crew_E4,efectivo,mantencion,mecanica,electrica,mant_excl,mec_excl,demora,r_noprg,waiting,queued,distance_down_level,distance_up,distance_up_level,expected_time,lift_down,lift_down_level,lift_up,lift_up_level,travel_time,CAT 797-F,CAT 798-AC,KOM-CHQ,KOM.960E5,Kom.930E-4,Kom.930E-4SE,Kom.930ER-MT,Kom.980E5,Komatsu AHS,truck_avail,payload_validation
155422.62601804733,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.9370023601496678,0.6501390626999937,-2.1042138796268497,0.0376614153917952,0.9750520645696299,-0.07465497758593641,0.1308257245566398,0.18987001044683682,2.6385461243958175,0.8698173259441577,0.5052142095276929,-0.6284799283901387,0.6795161088548106,-0.44471284227528934,0.6802635081110939,-1.0114225262482752,-0.43654570472498716,-0.4394157827029492,-0.37549498722849967,1.0947427468501956,-0.21334032640491596,-0.5755558867206325,-0.5054790659923898,0.1914617419096064,-0.9987073224829468,-0.035748500270158134,0.3459650646250824,0.9445945020253428,0.7997130891918381,1
149593.60885620117,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.0017864249618591956,1.4919623641901192,-1.5481420956872345,-0.9786874728228034,1.818718880949625,-0.23669772611285364,0.6238059484009061,-0.2491369257741087,0.9682660931069169,-0.34431582999311927,0.5227086023349884,-0.2098531903334322,0.5931990190918492,-0.07898940966244836,0.4601026362345503,-0.9453952856150846,-0.3123023952991664,0.020931795449598247,0.4850382683093277,1.0645972106270511,-0.21334032640491596,-0.5755558867206325,-0.5054790659923898,0.1914617419096064,-0.9553081440489263,-0.035748500270158134,0.3459650646250824,0.9445945020253428,0.7517187917669073,1
147476.25799942017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.17494011443128057,1.087201820944109,-0.9769898113726984,0.082435581905035,-0.3494742715982115,-0.9329744752187261,0.908402012137529,-0.3598559853387106,2.617989454868458,-0.336143820408696,1.0669598651560084,-0.6062011556795398,0.6815182692645212,-0.5242124600783875,0.473620078004015,-0.7325296866040409,-0.41224033240453073,0.7182651595513933,-0.5444943817992715,1.0947427468501956,-0.21334032640491596,-0.5755558867206325,-0.5054790659923898,0.1914617419096064,-0.9553081440489263,-0.035748500270158134,0.3459650646250824,0.9445945020253428,0.757264066951567,1
157986.1860961914,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.3472201475237047,0.4164687708267805,-1.5775820058444365,-0.5415220584200954,-0.013022551948140237,-0.9913204011987513,-0.2691692621551059,-0.44402755997680887,4.20039731875654,1.7165891644290878,1.1077520115974373,-0.9105526422460148,0.5154718098632393,-0.4585505620095604,0.12634266131716904,-0.30635386069890186,-0.48883583930631647,0.12753357107578525,-0.22837993273375382,1.0947427468501956,-0.21334032640491596,-0.5755558867206325,-0.5054790659923898,0.1914617419096064,-0.9987073224829468,-0.035748500270158134,0.3459650646250824,0.9445945020253428,0.8028846497099509,1
153551.29994392395,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.3926718891882699,-0.07696883402846909,-0.6640780955473263,-0.6160496462468208,1.1132025778404124,-0.9390439441929462,0.9813237102353897,-0.040944038461564844,0.5162472083643048,1.654962102459958,0.721779335588768,-1.4885734459441928,1.2253191523436353,-0.5981643946284825,0.7779346945880045,-0.4894293915454757,-0.6750403130922347,0.32663509371393273,-0.04642109655371529,1.0344516744039067,-0.21334032640491596,-0.5755558867206325,-0.5054790659923898,0.1914617419096064,-0.9553081440489263,-0.035748500270158134,0.3459650646250824,0.9445945020253428,0.7760992955234528,1
163084.2700047493,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09922093978051048,-0.2727918440237935,-0.605683624670276,-0.966423960303552,-0.16481222046356492,-0.8971722911429469,0.8681674987855603,0.41886752387238785,0.5041714308217551,0.8056628383303607,1.4266249088644216,-1.3328581137896012,1.9246004020449474,-0.5290215972636534,0.8278033484526579,-1.2547451352483663,-0.6318565200112574,0.4502071071640194,0.7246891905213306,1.0947427468501956,-0.21334032640491596,-0.5755558867206325,-0.5054790659923898,0.1914617419096064,-0.9987073224829468,-0.035748500270158134,0.3459650646250824,0.9445945020253428,0.7907840645621544,1
179842.07406377792,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.744355621155474,0.1569948476267432,-0.8475609835572271,-0.6037449810009948,0.6257397461053718,-1.3918724269024796,0.2066884635170108,-0.5082742655967335,0.7564210061550167,1.3231111153151822,0.43608536225478445,-0.8454986259310664,1.9356408272798309,0.9673986895649929,0.6081120495880223,0.21919629706831187,-0.5620134961018997,1.1588937993874375,0.4926888530329406,1.0645972106270511,-0.21334032640491596,-0.5755558867206325,-0.5054790659923898,0.1914617419096064,-0.9553081440489263,-0.035748500270158134,0.3459650646250824,0.9445945020253428,0.8009424841842645,1
157795.090944767,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2856397034344258,0.6692827459754374,-1.2357642642429516,-0.47892876130002393,0.7715893174106564,-1.076380771090624,1.3868113257725543,-0.06774404625788182,1.2757047565801334,0.6093239895004801,1.607630749433013,-0.8143630639288506,1.153550679720597,-0.20607658494641587,0.769739080286833,-0.6334888256542551,-0.5458515231649173,-0.7467922030062597,0.6609923124229535,1.0645972106270511,-0.21334032640491596,-0.5755558867206325,-0.5054790659923898,-1.7567236449238688,-0.9553081440489263,-0.035748500270158134,0.3459650646250824,0.9445945020253428,0.7956411628321741,1
162557.01289844513,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.9122955381318564,-0.13018974048311266,-0.23564628006836424,-0.6183541989350022,1.2308222696858564,-1.1296669770035326,0.46678928280971155,-0.5253806535518294,1.145731922400992,1.33208347635375,0.10860719096756888,-0.9066769175056938,1.650722710334059,0.2701825758044358,0.6472556558606919,0.4039391824763299,-0.6015595078524492,0.6978291689324717,0.2485989929112324,1.0645972106270511,-0.21334032640491596,-0.5755558867206325,-0.5054790659923898,0.1914617419096064,-0.9553081440489263,-0.035748500270158134,0.3459650646250824,0.9445945020253428,0.7716009533992694,1
150397.74709939957,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0901474484117211,1.0017227079586601,-0.8191195065282957,-0.5769134032743106,-1.0378334978140584,-1.1549216752127196,0.86951043981867,0.28002067497019245,0.46898205810866456,1.037933255075257,1.1232454393157698,-0.8509471538536233,1.2429773975745344,-0.6200974952912846,0.740443985317252,-1.3362231948176064,-0.5196975397435407,-0.29433220018031353,0.6831117657357223,1.0645972106270511,-0.21334032640491596,-0.5755558867206325,-0.5054790659923898,0.1914617419096064,-0.9553081440489263,-0.035748500270158134,0.3459650646250824,0.9445945020253428,0.7948832754165552,1
153018.5321674347,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.9919274843327164,0.9694498319387551,-0.3484276221826009,1.665292904146526,-1.2396237904187206,-1.1617265048040695,0.6756837605099366,-0.5664034010479547,0.5179687028567438,0.28947827416787264,0.7462096579460081,-0.24707202985262622,0.8413257518784677,0.7056842989101588,0.4894415580185761,-0.38794307723890503,-0.3761834998058785,0.36643149649814827,0.4025276290067865,1.0645972106270511,-0.21334032640491596,-0.5755558867206325,-0.5054790659923898,0.1914617419096064,-0.9553081440489263,-0.035748500270158134,0.3459650646250824,0.9445945020253428,0.7733720930232558,1
150183.10893762112,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3677497906211674,0.8710322295671443,-0.42369838635278123,2.2740651883656033,-0.23246012364312157,-0.343478673039051,0.21048898664071147,0.1984883716165947,0.5403987634494044,0.9721359407924264,1.4281481154349525,-0.8745814139986143,1.0423472238904359,-0.8769683977809579,0.8416651437641887,-1.3105459345713657,-0.5260398807232245,-0.7667501587569023,-0.512048755128756,1.0645972106270511,-0.21334032640491596,-0.5755558867206325,-0.5054790659923898,0.1914617419096064,-0.9553081440489263,-0.035748500270158134,0.3459650646250824,0.9445945020253428,0.7431422079657846,1
161346.2028465271,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.9142898593651432,0.24828307829577487,-1.496091835312737,2.538759525693874,-0.3635171227697563,-0.19871141124888314,-0.08345394668635549,-0.6198242068620116,0.8861406793793877,1.081110109838318,0.375395978692769,-0.65056014642465,1.3319069485874913,0.48667962659113867,0.5558517038493831,0.3509173074224042,-0.501972271888417,0.7718050647986262,0.25303793082093773,1.0645972106270511,-0.21334032640491596,-0.5755558867206325,-0.5054790659923898,0.1914617419096064,-0.9553081440489263,-0.035748500270158134,0.3459650646250824,0.9445945020253428,0.7651528111913036,1
161790.88313102722,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5009737006154332,-0.15241401646954733,-0.07222912451134691,1.1804314796437767,0.5320246202172392,-0.8465750904717814,0.6006402155797625,0.209640107383512,1.0795050166330462,0.36226813273428193,1.0404751811695099,-1.1759061143217406,0.6131189063822399,-0.875474130155536,0.8787676726784304,-0.7656544638913991,-0.65298180571116,-0.6862012834519134,-0.058985547925254025,1.0645972106270511,-0.21334032640491596,-0.5755558867206325,-0.5054790659923898,0.1914617419096064,-0.9553081440489263,-0.035748500270158134,0.3459650646250824,0.9445945020253428,0.7500574712643678,1
172135.52207231522,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.5508790081103949,-0.6969747908381466,-0.08341296226065614,1.4924514525329164,0.48894449773204834,-1.1148829359397452,0.08735472331487645,-0.4582665914746697,0.5839424476699192,1.2083238672865564,0.8600342197903588,-1.043331000755891,0.6799406208338524,-0.14595664496727617,0.7464858247371378,-0.05825150195600401,-0.6334614235393873,-0.3029368278093331,-0.20261152198673574,1.0645972106270511,-0.21334032640491596,-0.5755558867206325,-0.5054790659923898,0.1914617419096064,-0.9553081440489263,-0.035748500270158134,0.3459650646250824,0.9445945020253428,0.7505983248685735,1
142615.79311227798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7332908035490087,-0.42542787810884486,1.319267712381937,0.7942954461936582,0.09101565549936208,-0.3561883386306366,-0.36784856926801196,0.8442545169214665,-0.268349222660228,-1.477318622736586,0.47878011173726376,-1.0043048446575074,0.6253955021966803,-1.2589512942106502,0.8414835755329174,-0.8074494848982673,-0.596465425172422,-0.13108329266308097,-0.2740060074560743,1.0947427468501956,-0.21334032640491596,-0.5755558867206325,-0.5054790659923898,0.1914617419096064,-0.9553081440489263,-0.035748500270158134,0.3459650646250824,0.9445945020253428,0.7040133101851852,1
172938.7910118103,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.17577861636597378,-1.1032902999287524,0.7904795003849949,1.9469010120969854,-0.5661436426515741,-0.8339422536013884,0.12311724302658969,-0.09153007141449142,0.6374353574129121,0.5777732927028871,0.32133619716005624,-0.7166069361200357,1.10487711185467,-0.2605171629162891,0.6045245117770436,0.14472112665713735,-0.49993939408611904,-0.2511895533181459,-0.04252291908851858,1.0645972106270511,-0.21334032640491596,-0.5755558867206325,-0.5054790659923898,0.1914617419096064,-0.9987073224829468,-0.035748500270158134,0.3459650646250824,0.9445945020253428,0.7468737738541109,1
170662.89992046356,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6296601161764016,-0.2964977384093238,-0.047517904586648806,0.7942954461936582,-0.6779385789802789,-0.3023314050745825,-0.19714733454942882,-0.7891448640213564,1.4306645769951167,0.35232692519859177,1.0998212201914632,-0.6240476251877143,1.1197858895244894,-0.023535477785679767,0.38631706363003804,-0.5348925925875211,-0.33990079189585987,0.27930964175432504,-0.4475383852312485,1.0645972106270511,-0.21334032640491596,-0.5755558867206325,-0.5054790659923898,0.1914617419096064,-0.9987073224829468,-0.035748500270158134,0.06866212024272593,0.9445945020253428,0.7509672021419009,1
160903.49392414093,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-0.224136984419807,0.036954418321796044,0.10939556850982789,1.8103974180488087,-0.613664420332695,0.2600548340556829,0.07541597753053057,-0.7140722585955639,1.1908705206365606,0.005142889142836389,1.0736484844140588,-0.7840545525065581,1.3445841840691937,-0.7023280159960158,0.7186182317237577,-1.2649715765585574,-0.4877480713594729,-0.5475711716510425,-0.4010941164450629,1.0947427468501956,-0.21334032640491596,-0.5755558867206325,-0.5054790659923898,0.1914617419096064,-0.9553081440489263,-0.035748500270158134,0.3459650646250824,0.9445945020253428,0.7309849091880342,1
153060.77383232117,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5606067434738456,-0.6215736168643683,-0.323501461792789,0.7942954461936582,-1.5951645603266207,1.149621670150687,-0.26362291568836255,-0.7644709358708871,2.7368991553241315,1.3515446538176858,1.3310338603588234,-0.9041066506750816,0.5746855223432719,-0.9680385706452732,0.7623386096191593,-0.982299399908383,-0.5495130808439099,-1.0115040113156815,-0.938285542019897,1.0645972106270511,-0.21334032640491596,-0.5755558867206325,-0.5054790659923898,0.1914617419096064,-0.9553081440489263,-0.035748500270158134,0.06866212024272593,0.9445945020253428,0.7347920010700909,1
156107.2021985054,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.23072541795373203,-0.14223339103417726,-1.1846361677994264,1.6692435658976943,-1.3403747596043007,0.2005345261945699,0.9249336162551104,-0.2634655621612581,2.4002457176704066,0.1927199957378714,1.5209456817798357,-0.9896915331820009,1.2528667622109892,-0.5980155403822719,0.7726003451727271,-1.853770050689888,-0.5511595929820284,-0.12080554299508536,-0.14323132291495763,1.0947427468501956,-0.21334032640491596,-0.5755558867206325,-0.5054790659923898,0.1914617419096064,-0.9553081440489263,-0.035748500270158134,0.3459650646250824,0.9445945020253428,0.7825658831908832,1
185937.8200669289,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2065337909581455,-0.17047215755159426,-0.4928745483024763,1.2487861584843019,0.3396346756247404,-0.05877338336225386,-0.13833994670955188,-0.6468604457300894,1.9895427007463296,1.8135159379020669,1.6899850766338145,-1.369822115417439,1.4803418694548345,-0.6295325644357109,0.8328622150342825,-1.4237037308080458,-0.6773406748158876,0.42499076786230927,-0.3725701785634184,1.0645972106270511,-0.21334032640491596,-0.5755558867206325,-0.5054790659923898,-1.7567236449238688,-0.9553081440489263,-0.035748500270158134,0.3459650646250824,0.9445945020253428,0.7708136992414101,1
177368.51087999344,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-0.3094104751963506,0.5371839966303257,0.05274142204386036,1.3756188617874314,1.2644732087355337,-0.5963768721420871,1.1118172904226662,-0.2868198546694772,2.081111018086796,0.3860259337941516,0.7548205526546914,-1.0669902756632237,0.5263451289156639,-1.2035832397836186,0.7505116306925642,-0.5711297650562418,-0.5862415952895202,-0.3978267491626879,-0.6116521267425036,1.0344516744039067,-0.21334032640491596,-0.5755558867206325,-0.5054790659923898,0.1914617419096064,-0.9553081440489263,-0.035748500270158134,0.3459650646250824,0.9445945020253428,0.7503602639557696,1
177894.41288757324,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3221393902746519,1.329747153722796,-0.8165402209469298,0.7942954461936582,1.133127855375397,-0.48987031350586363,-0.07692725326544199,-0.7939672362448882,2.7022414206160588,1.9127595182159907,1.1133333552304154,-0.9643265641674917,0.9547908497681203,-0.6234123648511285,0.7536859442530638,-0.7832172652719448,-0.5314727763703014,0.1016001794716568,-0.7075454114804487,1.0645972106270511,-0.21334032640491596,-0.5755558867206325,-0.5054790659923898,0.1914617419096064,-0.9553081440489263,-0.035748500270158134,0.3459650646250824,0.9445945020253428,0.7734251091508509,1
167786.4207420349,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.17337242444320383,1.6848514763654523,-1.1766764370268246,0.2258939867443309,-0.15740151666256488,-0.7517135708620452,0.9628582710301303,0.020647104075806784,2.869884604865041,0.5752458670582202,0.9486471835826215,-1.2168115044410464,0.6592547437133082,-1.0930818626255028,0.8017451767784975,-1.0302080543072132,-0.5923342846092727,-0.2590771286447472,-0.08944211661292484,1.0947427468501956,-0.21334032640491596,-0.5755558867206325,-0.5054790659923898,0.1914617419096064,-0.9987073224829468,-0.035748500270158134,0.3459650646250824,0.9445945020253428,0.7944128129733583,1
170939.66175079346,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.451374657802344,0.44026268214691056,-0.89253207570975,-0.9509916878380512,0.5840437239409904,-0.03687719782234599,-0.031200111088054247,-0.5568808450862847,2.118350994533527,1.8069025074651883,0.8238145034047484,-0.8974761752318782,0.920183263173524,-0.3563105955161335,0.7127391776146668,-0.5059917801891548,-0.48689806689827814,-0.6644506969452251,0.19815779910041803,1.0344516744039067,-0.21334032640491596,-0.5755558867206325,-0.5054790659923898,0.1914617419096064,-0.9553081440489263,-0.035748500270158134,0.3459650646250824,0.9445945020253428,0.7873457285535937,1
161341.62909460068,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-0.22570317691007843,0.7474271144109077,-1.272948964707642,1.3175523645905736,-0.3494742715982115,0.35946022374738495,1.0064232781442113,-0.15406613823890644,1.23651544078167,0.5025823797740443,0.8030854043932445,-0.9966894129470985,0.8324161899515861,-0.4286136830312801,0.6124822090855149,-0.08415107614377068,-0.44941465338573267,-1.1277859930245155,0.15696125775833314,1.0645972106270511,-0.21334032640491596,-0.5755558867206325,-0.5054790659923898,0.1914617419096064,-0.9553081440489263,-0.035748500270158134,0.3459650646250824,0.9445945020253428,0.7749025771357232,1
162171.1410036087,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2658973637554927,0.8475023690508136,-0.912160993669015,-0.06279239017697166,0.6476835032748699,0.2592536202489594,-0.22414044931493524,-0.6432029370673094,1.9198728059935057,2.4184973897138553,1.0279298045443264,-0.6587087052574669,0.9362991494781245,-0.20548689312488921,0.6133274405069498,-0.7925544508160324,-0.33562104915418006,-1.1656702563356156,-0.253057418062285,1.0947427468501956,-0.21334032640491596,-0.5755558867206325,-0.5054790659923898,0.1914617419096064,-0.9553081440489263,-0.035748500270158134,0.3459650646250824,0.9445945020253428,0.7747518488817606,1
149314.54007196426,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-0.2880907476644204,0.18561502086075907,0.048983430686063964,-0.7563804438664419,0.27732132576496976,-0.44709866686475036,0.8948651665237826,0.09186669926218956,1.9936945404045647,0.26706843345182535,0.7497787951131191,-0.8624086052740725,0.5223709079676175,-0.5684393466928865,0.6731134763831047,-0.6089231351156438,-0.4267557932033947,-1.2592455818012034,-0.025745238514547693,1.0645972106270511,-0.21334032640491596,-0.5755558867206325,-0.5054790659923898,0.1914617419096064,-0.9987073224829468,-0.035748500270158134,0.06866212024272593,0.9445945020253428,0.7778364569388666,1
144233.87003445625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0783173614518065,-0.34305869681258694,0.004053939913885579,-0.982720440027121,-1.3450749336103824,-0.11823881356537208,0.3506517422663784,-0.4658585693671218,2.0546050661223316,1.5696193631917026,1.1755290832976053,-0.8382521619651979,1.4111505685774215,-0.21065671559905005,0.7368564475062731,-1.085564225747161,-0.47641269718116264,-0.5534270987874587,-0.35426896421535375,1.0645972106270511,-0.21334032640491596,-0.5755558867206325,-0.5054790659923898,0.1914617419096064,-0.9553081440489263,-0.035748500270158134,0.3459650646250824,0.9445945020253428,0.7828635391606522,1
156643.40211057663,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.287850798714809,-0.765598660847745,-0.09612218395593437,-0.7177791863394024,-1.4981621961765659,0.23031114342252482,1.274474308352922,-0.09707742865135824,1.6348642031129499,0.39449280970378603,1.0555217641558972,-0.5546660549876473,1.1429648663361298,0.15750563658631864,0.6026712636233791,-1.0514390357229362,-0.32681191201088916,-0.4941507751208793,-0.03270929258687137,1.0947427468501956,-0.21334032640491596,-0.5755558867206325,-0.5054790659923898,0.1914617419096064,-0.9987073224829468,-0.035748500270158134,0.06866212024272593,0.9445945020253428,0.7979735152487961,1
148044.10593271255,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.26248973270233633,-0.4110077703235872,1.086965604537637,-0.6298358096493349,-0.19805946358633936,-1.351416617428745,0.46313648319965295,0.2970700416321047,-0.023694475970079384,0.7817786659882576,-0.2304467881868355,-1.23123720519899,1.102719262455091,-0.6518435258773553,0.7687060196606349,0.4358412330852957,-0.6807466367478077,0.16637390412344305,0.025570576536950145,1.0344516744039067,-0.21334032640491596,-0.5755558867206325,-0.5054790659923898,-1.7567236449238688,-0.9987073224829468,-0.035748500270158134,0.3459650646250824,0.9445945020253428,0.7690183994283672,1
163013.993227005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.23257491420303408,0.32667682804594445,1.0252776910499717,-0.9835023418320397,-0.5625968855795002,-0.9614230531232079,2.028119386723795,-0.45701212302462935,0.7884458669334767,1.1325853454680357,-0.5351780333082278,-1.2461225522149626,0.8915178063589132,-0.8273255066697189,0.7285794405497041,0.9292670263020177,-0.6820305595703116,0.3142061871386822,-0.22756173866988863,1.0344516744039067,-0.21334032640491596,-0.5755558867206325,-0.5054790659923898,0.1914617419096064,-0.9553081440489263,-0.035748500270158134,0.3459650646250824,0.9445945020253428,0.7536398698056002,1
152275.28693008423,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.0612153866337064,0.4476561046532888,0.8653065164981661,-0.12275191279626431,-0.5841081113987454,-0.8030461321503405,2.1126172365270617,0.23055877608288647,1.0959857947886014,0.881359236388137,-1.396295607618817,-1.8763694894147234,1.1586385959095036,-1.697006440155217,0.8218929894761063,0.9740632855194854,-0.8465866679878995,0.8850993285807173,-1.082823755439941,1.0344516744039067,-0.21334032640491596,-0.5755558867206325,-0.5054790659923898,0.1914617419096064,-1.0421065009169672,-0.035748500270158134,0.3459650646250824,0.9445945020253428,0.7594281439799928,1
159276.97914123535,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4870351293871351,-0.29121672233333934,1.854940952825912,-0.728890422514563,1.2037169717366736,-0.9565499170932735,0.8308740262961019,0.09925502967898575,0.33680672362302033,1.7369770646294016,-0.23426604599006678,-1.6334276809745367,1.3774760779954378,-0.9150979854641376,0.7909950852925453,0.3162363325443647,-0.7470053761110085,0.8779288055565343,0.016198962920379523,1.0344516744039067,-0.21334032640491596,-0.5755558867206325,-0.5054790659923898,0.1914617419096064,-0.9553081440489263,-0.035748500270158134,0.3459650646250824,0.9445945020253428,0.7307976636347423,1
145529.7859606743,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.6860120272169143,-0.4556763646329559,0.9951790923706466,-0.7608249383365061,-0.5341074873095079,-1.103446432013638,1.0796538526796873,0.7152642058410169,0.15544221562548058,0.8135821053503173,0.35586408632157157,-1.8147581297670548,1.2180391351773785,-1.2892717591310887,1.0001992535578972,-0.4707550204573006,-0.7936189074724709,-0.17530151797887603,-0.18395763778355678,1.0947427468501956,-0.21334032640491596,-0.5755558867206325,-0.5054790659923898,0.1914617419096064,-0.9553081440489263,-0.035748500270158134,0.3459650646250824,0.9445945020253428,0.7684609730018711,1
157097.73299646378,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0856725618369859,0.33550786048411846,0.14915262099249316,0.10581033059944694,0.9448902117453263,-0.9122416960283071,0.6839697066842239,0.5358100502930342,0.4400204448829268,-0.5070399177489289,0.5831225721628489,-1.6256387093503821,1.6200976481003018,-0.20163958337667648,0.8464673104326368,-0.621261558870331,-0.7902248337148332,0.9024280925558261,0.05988300230720395,1.0645972106270511,-0.21334032640491596,-0.5755558867206325,-0.5054790659923898,0.1914617419096064,-0.9553081440489263,-0.035748500270158134,0.06866212024272593,0.9445945020253428,0.7652695291599786,1
148574.13087654114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05132863592793452,-0.8732727108414284,0.4584242160377118,-0.17740273368742465,0.7093336383975861,-0.6869908610230292,0.3983261489417753,0.6048383986413595,-0.6654574963131327,0.6697715861687655,1.1233466117079083,-1.5048392951568994,1.404481890178049,-0.31028600762047553,0.8368504551487563,-1.2857579300912285,-0.7512851188526883,1.5242319474695605,0.4415987466887159,1.0947427468501956,-0.21334032640491596,-0.5755558867206325,-0.5054790659923898,0.1914617419096064,-0.9987073224829468,-0.035748500270158134,0.3459650646250824,0.9445945020253428,0.7761271496034928,1
