year_2023,year_2024,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,day_2,day_3,day_4,day_5,day_6,day_7,day_8,day_9,day_10,day_11,day_12,day_13,day_14,day_15,day_16,day_17,day_18,day_19,day_20,day_21,day_22,day_23,day_24,day_25,day_26,day_27,day_28,day_29,day_30,day_31,shift_B,crew_E2,crew_E3,crew_E4,total,efectivo,mantencion,mecanica,electrica,mant_excl,mec_excl,elec_excl,som_excl,demora,r_prog,r_noprg,waiting,queued,payload,distance,distance_down,distance_down_level,distance_up,distance_up_level,expected_time,lift_down,lift_down_level,lift_up,lift_up_level,travel_time,CAT 797-F,CAT 798-AC,KOM-CHQ,KOM.960E5,Kom.930E-4,Kom.930E-4SE,Kom.930EN,Kom.930ER,Kom.930ER-MT,Kom.980E5,Komatsu AHS
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4536000.0,2881874.0,206238.0,377796.0,25938.0,82928.0,259776.0,3341.0,129149.0,91901.0,276128.0,200931.0,147287,49240,117676.93894386292,14838882,3851435,2789282,3952586,4214388,2080804,-296118,-65303,308868,60790,3193836,288.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4536000.0,2996045.0,189345.0,443106.0,6098.0,51253.0,287685.0,17653.0,121266.0,74497.0,229742.0,119310.0,116875,49444,119565.75395965576,13926148,3958410,2268769,4127131,3517668,2220653,-305141,-56190,322890,53226,3094897,288.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4528800.0,2908723.0,247318.0,528868.0,78167.0,48035.0,304470.0,0.0,46919.0,38668.0,243641.0,83991.0,112965,76599,122196.99202919006,12188094,3418776,1949895,3547179,3023452,2043108,-264060,-48092,276544,44326,3107139,287.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,143.0,0.0
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4528800.0,2950529.0,251718.0,496814.0,11506.0,115912.0,227552.0,34149.0,26444.0,83845.0,160852.0,169479.0,136129,88063,141142.22389793396,12589116,3490907,1964714,3697302,3377591,2063337,-274982,-51101,296305,51053,3047149,287.0,0.0,36.0,0.0,96.0,408.0,48.0,239.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4528800.0,3044037.0,242248.0,415193.0,44127.0,105033.0,257168.0,0.0,26939.0,28390.0,253446.0,112219.0,128621,77023,136439.29278182983,12337187,3192889,2049120,3347471,3685112,2066259,-248823,-52366,262442,53200,3213125,287.0,0.0,36.0,0.0,96.0,407.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4536000.0,3099512.0,238005.0,420892.0,3654.0,117290.0,248899.0,3325.0,38514.0,66971.0,178891.0,120047.0,132926,58906,163381.1041431427,13644338,3507246,2475696,3631399,3984701,2195006,-274115,-63544,287134,61528,3342055,288.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4532400.0,2990050.0,291262.0,368731.0,20447.0,66046.0,330742.0,0.0,33470.0,43207.0,261167.0,127278.0,110864,83725,143890.5909461975,12030864,3138938,2130127,3378612,3237682,2022347,-245317,-54728,267476,49763,3042177,288.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,143.0,0.0
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4536000.0,2992631.0,227139.0,539116.0,0.0,56232.0,281284.0,9234.0,54655.0,80450.0,173824.0,121435.0,134838,102613,156366.52508544922,13207743,3500500,2305007,3579404,3795827,2128402,-274988,-58156,283039,57483,2992598,288.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4532400.0,3010135.0,198282.0,473844.0,29637.0,26203.0,349741.0,2036.0,34204.0,29574.0,274901.0,103843.0,117496,102293,151903.60005760193,12113300,3184190,2016571,3374338,3376409,2014214,-250152,-51403,266989,51765,3061656,288.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,143.0,0.0
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4528800.0,3024600.0,212722.0,462984.0,4.0,25014.0,254682.0,33842.0,67003.0,75084.0,244360.0,128505.0,116019,102602,152672.85199832916,12664709,3323330,2133163,3459575,3677001,2056729,-273604,-54003,274572,55398,3156206,288.0,0.0,36.0,0.0,96.0,406.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4532400.0,3101516.0,263444.0,291239.0,32850.0,4601.0,276879.0,810.0,45213.0,23344.0,347783.0,144721.0,117459,84352,135668.05317497253,12898152,3290732,2030560,3416538,4010849,2129583,-260211,-52528,268683,57353,3164021,288.0,0.0,36.0,0.0,95.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4536000.0,3031632.0,299353.0,495328.0,637.0,29151.0,290861.0,17049.0,2850.0,53318.0,233667.0,82154.0,120393,91440,147403.8589630127,12951748,3459123,1992680,3556486,3922196,2115849,-274183,-52363,281354,54942,3004183,288.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4536000.0,3092343.0,251165.0,553172.0,28556.0,1128.0,276856.0,4054.0,26641.0,24322.0,225312.0,52451.0,124711,75823,135829.4739704132,12995990,3570951,1920438,3660452,3784345,2160096,-284417,-47798,291768,48897,3094552,288.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4532400.0,2963391.0,296715.0,667258.0,12110.0,7654.0,185512.0,10251.0,26969.0,51329.0,225613.0,85598.0,111092,82172,145689.10305976868,12817077,3663448,1751066,3853717,3493595,2090034,-291038,-44642,306505,46076,2959953,287.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4528800.0,3015527.0,142370.0,593382.0,51180.0,28868.0,255058.0,0.0,60112.0,39158.0,263574.0,79571.0,115158,78490,139556.42122459412,12526803,3418332,1909536,3524600,3623314,2069949,-272274,-49915,281756,50095,3200346,288.0,0.0,36.0,0.0,96.0,407.0,48.0,240.0,0.0,143.0,0.0
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4536000.0,3073464.0,157506.0,531612.0,26465.0,74477.0,207832.0,43595.0,0.0,84184.0,268872.0,67993.0,122907,44395,127252.27502250671,14616659,4158593,2124893,4405093,3901167,2290343,-334873,-52120,359668,49405,3196143,288.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4536000.0,3144279.0,164601.0,454553.0,28437.0,114135.0,192393.0,6723.0,2357.0,64945.0,167868.0,195709.0,104762,78137,136129.04798316956,13468832,3586578,2127853,3667615,4055786,2221939,-289747,-51270,295138,52945,3098739,288.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4528800.0,3049447.0,262238.0,432566.0,45821.0,70321.0,213132.0,19322.0,9576.0,96525.0,253858.0,75994.0,140329,60041,145185.8278980255,13580826,3652895,2035453,3802788,4050948,2133342,-298482,-49508,310092,50813,3107765,288.0,0.0,36.0,0.0,96.0,406.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4536000.0,3232280.0,246080.0,424111.0,12283.0,55785.0,256065.0,0.0,11749.0,68104.0,161942.0,67601.0,117526,92404,148453.95120620728,13790562,3679822,2176116,3728394,4181698,2252322,-295150,-51680,299666,52326,3164752,288.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,4536000.0,3142788.0,218421.0,396651.0,0.0,131914.0,223011.0,12467.0,19033.0,87212.0,245972.0,58531.0,133873,79509,160546.4819393158,14705967,3930960,2244488,4129752,4375237,2272757,-319682,-53931,338284,53988,3128893,288.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,4532400.0,3174264.0,206458.0,444067.0,913.0,76799.0,255814.0,0.0,3673.0,65016.0,172853.0,132543.0,92231,131651,149525.10401535034,12950793,3330742,1966342,3432545,4210682,2169552,-275789,-49559,287108,49366,3164577,288.0,0.0,36.0,0.0,95.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,4528800.0,3031215.0,192542.0,511597.0,1171.0,128678.0,240030.0,25320.0,14629.0,79362.0,200481.0,103775.0,130933,94531,144338.2190132141,14119097,3443412,2282978,3691781,4651119,2160942,-276768,-55293,299968,54536,3031045,288.0,0.0,36.0,0.0,96.0,407.0,48.0,240.0,0.0,143.0,0.0
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,4536000.0,3371604.0,183966.0,271650.0,0.0,112154.0,219750.0,11696.0,250.0,55375.0,146782.0,162773.0,106898,92804,168977.511844635,14097741,3686010,1901920,3911753,4554396,2362565,-305075,-47520,325873,47551,3137943,288.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,4536000.0,3039004.0,196887.0,365459.0,2879.0,35813.0,331026.0,23228.0,93318.0,82485.0,230829.0,135072.0,125582,73133,145583.74981498718,14460233,3727231,2246696,3902944,4532085,2219544,-298340,-53924,316068,52756,2960612,288.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,4536000.0,3269777.0,161470.0,377835.0,10567.0,22798.0,339337.0,0.0,77537.0,60173.0,159869.0,56637.0,106160,62738,131826.15106773376,13977255,3884353,1956312,3954916,4143743,2346622,-315205,-48224,323840,47214,3055856,288.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,4532400.0,2953363.0,216852.0,400227.0,0.0,52451.0,311812.0,21280.0,65363.0,80184.0,290009.0,140859.0,140243,81595,138522.4541106224,13504620,3530100,2108742,3719420,4135462,2089623,-277603,-52739,296547,54747,3005378,287.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,4532400.0,3251122.0,230295.0,273299.0,0.0,105135.0,238103.0,4812.0,15378.0,54343.0,170094.0,189819.0,117276,90950,140683.76614761353,13631509,3711277,1982259,3870467,4030890,2268516,-297338,-49532,313194,51942,3194761,288.0,0.0,36.0,0.0,96.0,407.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4536000.0,2836795.0,187953.0,285461.0,28138.0,99736.0,251071.0,0.0,23901.0,126253.0,385766.0,310926.0,158722,58803,140589.62493145466,13327252,3543855,2169480,3594033,3965782,2016511,-290314,-56374,297002,57257,2953720,288.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,4536000.0,3183076.0,161908.0,415387.0,42550.0,72724.0,241620.0,0.0,22522.0,59717.0,177527.0,158969.0,84968,83671,150269.4710006714,14016296,4005644,2225041,4046211,3709021,2294696,-321932,-58687,329221,56063,3202101,288.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,4518000.0,2888227.0,171135.0,449906.0,44576.0,51106.0,241132.0,31368.0,71339.0,54191.0,233181.0,281839.0,123616,96484,123301.62586975098,11852009,3064505,2124212,3107179,3453880,1865644,-242463,-54550,249852,51480,3095446,285.0,0.0,36.0,0.0,96.0,407.0,47.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,4525200.0,2977865.0,179331.0,484369.0,50252.0,81493.0,213273.0,888.0,36429.0,66649.0,232751.0,201900.0,111670,63994,116242.70507621765,12798385,3651166,1994576,3783498,3312618,2159894,-282650,-51216,297155,48615,3081308,287.0,0.0,36.0,0.0,96.0,407.0,48.0,240.0,0.0,143.0,0.0
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4532400.0,3149943.0,236487.0,367113.0,35136.0,70321.0,215356.0,6725.0,29042.0,36006.0,282818.0,103453.0,118667,34585,115857.74807167053,14110970,4021687,2207924,4184187,3650567,2264580,-319838,-56463,337349,52449,3233721,287.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,4536000.0,3112815.0,195542.0,381095.0,12628.0,74474.0,193541.0,0.0,41991.0,83599.0,332567.0,107748.0,117354,72832,121023.15800476074,13683928,3992033,2102204,4036210,3522318,2300695,-317312,-54984,324681,52826,3236211,288.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4528800.0,3048372.0,275135.0,419837.0,4526.0,95865.0,216868.0,12728.0,51720.0,46816.0,264814.0,92119.0,111978,59635,117205.74912071228,13370750,3630239,2098095,3707731,3833436,2166082,-294132,-53653,302147,53551,3122769,286.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,4536000.0,3171904.0,331654.0,232706.0,8032.0,72506.0,202774.0,0.0,5173.0,42431.0,344584.0,124236.0,114243,82509,132110.55804252625,13714844,3907455,2245888,3889873,3622235,2313345,-302918,-58690,311035,58063,3320746,288.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4528800.0,3087931.0,323133.0,301394.0,38994.0,55809.0,265457.0,18449.0,25423.0,22045.0,280276.0,109889.0,112199,78835,128499.14201927185,12768613,3501567,2042681,3439239,3488455,2104033,-275285,-51309,281811,52145,3127379,287.0,0.0,36.0,0.0,96.0,407.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,4536000.0,3002795.0,295903.0,304347.0,70782.0,57512.0,217069.0,7623.0,25054.0,66536.0,317172.0,171207.0,139380,111790,126612.01997375488,12371012,3460432,2123750,3356076,3399390,2079683,-270803,-51436,268488,52044,3101055,288.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4532400.0,3092604.0,263134.0,387100.0,36003.0,76630.0,237947.0,0.0,14911.0,42543.0,275643.0,105885.0,90203,55874,123033.13992881775,12832283,3690462,2042774,3740425,3283665,2154976,-291754,-50858,304340,48164,3230042,288.0,0.0,36.0,0.0,96.0,407.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,4536000.0,3043087.0,256776.0,442814.0,38859.0,130527.0,205692.0,0.0,20028.0,71401.0,252631.0,74185.0,90779,108562,121287.57201766968,13132231,3774813,2135992,3793335,3386339,2161361,-296610,-52129,308583,50511,3081298,288.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4536000.0,3058962.0,192920.0,462366.0,7138.0,103177.0,197245.0,0.0,65526.0,56766.0,324731.0,67169.0,92501,45404,128184.95715713501,13832304,3917181,2175032,4112931,3558814,2235314,-307790,-49859,323712,48089,3181461,288.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,4521600.0,3010355.0,246026.0,536524.0,32863.0,79690.0,199668.0,0.0,5139.0,79169.0,256979.0,75187.0,83568,122472,132460.7629814148,13119680,3808631,2011288,4014706,3246066,2170200,-296595,-47461,314879,46039,3094116,288.0,0.0,36.0,0.0,96.0,405.0,48.0,240.0,0.0,143.0,0.0
True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4536000.0,2913139.0,170412.0,585383.0,36101.0,52185.0,252201.0,0.0,43132.0,40343.0,309314.0,133790.0,104520,55944,120861.34998965263,12469617,3721226,1731376,3861585,3006085,2092004,-295167,-39435,310652,37931,3081022,288.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,4521600.0,3050862.0,191044.0,579860.0,33904.0,43965.0,184733.0,0.0,11275.0,58603.0,262663.0,104691.0,113830,65196,133134.17493247986,13121934,3883894,1970738,3945762,3289633,2224044,-311700,-47946,320249,46255,3132961,287.0,0.0,36.0,0.0,96.0,406.0,48.0,239.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4528800.0,3222146.0,178971.0,560906.0,163.0,45003.0,196369.0,12442.0,21875.0,69187.0,138202.0,83536.0,105229,57635,147888.50208091736,14297581,4277742,2046846,4317371,3612147,2338855,-347400,-49691,351950,48472,3096543,287.0,0.0,36.0,0.0,95.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4525200.0,2891668.0,201432.0,516877.0,24754.0,66101.0,221980.0,857.0,3871.0,63360.0,242482.0,291818.0,132771,60516,140085.89488601685,13290745,3883879,1980793,4017794,3335095,2114581,-312632,-47804,324947,45045,3058522,288.0,0.0,36.0,0.0,96.0,405.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4532400.0,3088747.0,220511.0,633303.0,2155.0,46905.0,219288.0,1918.0,29720.0,63269.0,159648.0,66936.0,122177,66083,137144.46800994873,13790941,4034710,1930846,4099315,3647301,2168832,-331066,-46461,335456,45124,3049728,288.0,0.0,36.0,0.0,96.0,407.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4528800.0,3061913.0,206246.0,529136.0,23527.0,29412.0,192910.0,3415.0,8294.0,56185.0,272331.0,145431.0,132993,75435,145789.10593414307,14263522,4027543,1980171,4127896,4102046,2221111,-330526,-48293,340463,50935,3128075,287.0,0.0,36.0,0.0,96.0,407.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4536000.0,3202694.0,244367.0,480162.0,0.0,39849.0,229903.0,898.0,17167.0,78246.0,190854.0,51860.0,112480,72827,142713.55506706238,14484400,3936611,2178212,4125034,4226813,2271653,-342410,-52512,358281,54400,3140067,288.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4532400.0,3003517.0,255333.0,510532.0,70053.0,94218.0,235482.0,1234.0,42274.0,77880.0,181091.0,60786.0,160356,51506,135625.32303237915,14257305,3904781,2249793,3919163,4131987,2160664,-326655,-53743,330284,54171,2974070,287.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4536000.0,3037509.0,277105.0,650978.0,0.0,49846.0,218151.0,5818.0,75993.0,55046.0,115168.0,50386.0,87344,53102,136678.20977592468,13971106,3984350,2108711,3938373,3892306,2218702,-330446,-52480,329844,52552,2988579,288.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4536000.0,2944624.0,304999.0,641363.0,34432.0,39468.0,207382.0,2745.0,15034.0,73278.0,194488.0,78187.0,143590,65632,147416.8249874115,13375832,3793175,1895884,3779079,3876018,2112660,-331735,-47106,330201,50998,3092167,288.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4528800.0,3098530.0,339567.0,555577.0,8434.0,29548.0,212129.0,15386.0,17457.0,45044.0,136942.0,70186.0,96906,60502,143836.5441070795,14079069,3975426,1974405,3954861,4148887,2253287,-347456,-48336,347212,50880,2996234,288.0,0.0,36.0,0.0,96.0,407.0,48.0,239.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4536000.0,3043646.0,362732.0,470250.0,40645.0,66460.0,148354.0,418.0,29475.0,83658.0,186938.0,103424.0,150376,66421,122216.42410469055,13884872,4011676,1946860,4076648,3843057,2215311,-335927,-47167,342732,48506,3054296,288.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
